PSDE,FuzzyEn,DE,SOH
0.203524900423008,-0.000181807147805805,0.545605488527631,1
0.208293468657532,-0.000198036976077917,0.546050877841063,0.993636652879415
0.208292139469108,-0.000192920922742721,0.547899920740844,0.988227807826917
0.208295045658658,-0.000198504333443683,0.546050877841063,0.977410117721922
0.21597678965366,-0.000237467260997984,0.550182469797028,0.975819280941776
0.212905344360284,-0.000227600345288298,0.548384810866262,0.971364937957366
0.214446912655785,-0.000233116616500965,0.547992400529729,0.970410435889278
0.215978704256402,-0.000237844920838889,0.550182469797028,0.968819599109131
0.215978680644607,-0.000237222144087498,0.550182469797028,0.967546929685014
0.214461336075341,-0.000232989827430375,0.548881640186403,0.966274260260897
0.215979793660021,-0.000238188331700558,0.549226438443517,0.965637925548839
0.21597257005173,-0.000235515993229274,0.54990634236294,0.964365256124722
0.215974010122512,-0.000237394377382571,0.550182469797028,0.963092586700605
0.215969345793334,-0.000236844187814565,0.550669085150888,0.962138084632517
0.215969345668274,-0.000236844597967463,0.550669085150888,0.9608654152084
0.215969571604442,-0.000236360307001721,0.550669085150888,0.960229080496341
0.215976197893523,-0.000237200969681034,0.549226438443517,0.958956411072224
0.215980291549729,-0.000235861921189999,0.54990634236294,0.958320076360165
0.21598030955029,-0.00023585604531861,0.54990634236294,0.957365574292078
0.215976750784776,-0.000238635877585112,0.549226438443517,0.956729239580019
0.217506595848339,-0.000243012532407083,0.550851421939793,0.955456570155902
0.217498545174154,-0.000243260831108152,0.550359459164462,0.955138402799873
0.215972315749771,-0.000238216134387548,0.549479499308085,0.954183900731785
0.217507837780588,-0.000242014986659349,0.550851421939793,0.953547566019726
0.2159749840721,-0.000237152748406854,0.549479499308085,0.95195672923958
0.217500931510246,-0.00024320521051075,0.549588334587635,0.951638561883551
0.217493691231863,-0.000243211772801437,0.549588334587635,0.951002227171492
0.219000730356416,-0.000246651763532216,0.549015069747206,0.950365892459434
0.217506497504733,-0.000243521678789927,0.550851421939793,0.949093223035317
0.215974577403839,-0.000238906789213299,0.549226438443517,0.949093223035317
0.217506733644785,-0.000244704929226061,0.549588334587635,0.9478205536112
0.2175113704322,-0.000244996079475769,0.549113760170406,0.94750238625517
0.218995027892607,-0.000250022253015317,0.549794762374886,0.946229716831053
0.217501098321897,-0.000243708077154985,0.549588334587635,0.945911549475024
0.219000061403612,-0.00024844348537989,0.550574455002567,0.945275214762965
0.218997161945202,-0.000249185971798906,0.550574455002567,0.944957047406936
0.219008896629575,-0.000247495483672053,0.550574455002567,0.943684377982819
0.219001901307891,-0.000248934585574687,0.550574455002567,0.94336621062679
0.218991611410077,-0.000248237304140082,0.550574455002567,0.942729875914731
0.219002134769507,-0.000248666227848039,0.550574455002567,0.942093541202673
0.219006622110805,-0.000247993549220607,0.550574455002567,0.941139039134585
0.219001057277133,-0.000249324129212878,0.550550377686407,0.940820871778556
0.219006201776201,-0.000248137146029849,0.550574455002567,0.940184537066497
0.219008034755206,-0.00024931609361046,0.550574455002567,0.939866369710468
0.219002676219359,-0.000247959983216972,0.550574455002567,0.939230034998409
0.218997836363973,-0.000248641540821611,0.550574455002567,0.93891186764238
0.220459559022256,-0.000254784340819072,0.550040668071893,0.938275532930321
0.219004159373797,-0.00024710687990951,0.550574455002567,0.937957365574292
0.220470732547966,-0.00025284551277154,0.551401669761174,0.936684696150175
0.22046724032418,-0.000252755744720512,0.55184290078417,0.936366528794146
0.2204742288405,-0.00025490231571992,0.550040668071893,0.936048361438117
0.220475665639428,-0.000254146606672887,0.550854643654699,0.935412026726058
0.221916831707771,-0.000260688327600081,0.552150506061191,0.934775692013999
0.220468108369071,-0.000254012590989444,0.550040668071893,0.93445752465797
0.22046810767322,-0.00025401266182512,0.550040668071893,0.934139357301941
0.220472853845604,-0.000254147506129367,0.550040668071893,0.933184855233853
0.221917018898506,-0.000261503331240237,0.551083110153412,0.932866687877824
0.221920292692269,-0.000259932844719604,0.552150506061191,0.932230353165765
0.221918673617697,-0.000260122930095428,0.551880523068085,0.931912185809736
0.221918721735659,-0.000260127624561655,0.551880523068085,0.931275851097677
0.221917983921195,-0.000261662240965364,0.550529867841181,0.930957683741648
0.22190792051991,-0.000261213033186434,0.551591844386993,0.929685014317531
0.221917904206274,-0.000261165074973379,0.551880523068085,0.929685014317531
0.221917946120064,-0.000261167013287227,0.551880523068085,0.929048679605473
0.2219141507868,-0.000258276115458793,0.550353605822393,0.928412344893414
0.221912975172843,-0.000260344313458713,0.550083622829287,0.921730830416799
0.220468973360287,-0.000253127702396362,0.551028925201365,0.922685332484887
