PSDE,FuzzyEn,DE,SOH
0.276490741413877,-0.000473054474860188,0.56493122673915,1
0.273788116297356,-0.000459493032126032,0.5641135169152,0.999768791968962
0.273787948924358,-0.000457427792248546,0.5641135169152,0.999050099503672
0.273788329910958,-0.00045656026018557,0.5641135169152,0.997233004400321
0.271064737973168,-0.000445490979098637,0.56478624748788,0.998085592239305
0.273783842806409,-0.000458038899913847,0.5641135169152,0.998771912948399
0.273784566364394,-0.000459266021270218,0.5641135169152,0.997621070697151
0.27378596087782,-0.000459532232853082,0.5641135169152,0.997230635735234
0.273786151781808,-0.000456239250320428,0.5641135169152,0.996374758083629
0.276480714928222,-0.000472427462910814,0.565469277893243,0.995156408877388
0.273783502079154,-0.000460365098930658,0.5641135169152,0.99478873941881
0.273782281619906,-0.00045982713302302,0.5641135169152,0.99476544754545
0.273778571047759,-0.000460782068113863,0.5641135169152,0.994198612830769
0.273782345006722,-0.00045950441597463,0.5641135169152,0.994030569202063
0.273782663564793,-0.000458961229362595,0.5641135169152,0.993611710259096
0.273783163469104,-0.000458656515977682,0.5641135169152,0.993970431427343
0.27378408794978,-0.000459236544466908,0.5641135169152,0.993445377332954
0.271063673996036,-0.000443664442815046,0.56478624748788,0.992526730056531
0.273776761209963,-0.000459530717468834,0.5641135169152,0.992134321207039
0.273774694941308,-0.000463299123561175,0.5641135169152,0.991665917685993
0.27377618604664,-0.000462047117248609,0.5641135169152,0.99070858221314
0.273770269429958,-0.000461556524745262,0.565537695920212,0.989756181459221
0.273771976279636,-0.000461597105681861,0.5641135169152,0.989322715748214
0.271050317454774,-0.000445760474433918,0.56478624748788,0.988894974311169
0.273762875787241,-0.00046230695696504,0.5641135169152,0.98863290783774
0.273762549604958,-0.000463091286730042,0.565537695920212,0.987868092199498
0.273763687665391,-0.000461294194555118,0.5641135169152,0.987608131206148
0.273765856560285,-0.000462460527666832,0.5641135169152,0.986656322618501
0.273757637834233,-0.000464591383959579,0.565537695920212,0.985571145027178
0.273760819933074,-0.000462725399211673,0.565537695920212,0.984623744788443
0.273758719564583,-0.000460369768775349,0.565537695920212,0.984513338676865
0.273759992822069,-0.000461596337857319,0.565537695920212,0.984449582108262
0.27376154268088,-0.00046411669822851,0.565537695920212,0.98353021107306
0.273759551980059,-0.000462471615157372,0.565537695920212,0.982815861160432
0.273752589255343,-0.000463683987400659,0.565537695920212,0.981918729258553
0.273755546602286,-0.000462949790215071,0.565537695920212,0.981490066673974
0.273748573695643,-0.000464325004239948,0.565537695920212,0.981067128363356
0.273748523563919,-0.000464361850330744,0.565537695920212,0.98014137509167
0.273749096730268,-0.000463560658037883,0.565537695920212,0.980043799249317
0.273747824435329,-0.000463579242746528,0.565537695920212,0.979479333199722
0.273749770967626,-0.000463742722244802,0.565537695920212,0.979355702041407
0.276442256009526,-0.000477593759475304,0.56493122673915,0.979452751513741
0.273750399057058,-0.000463673941328109,0.565537695920212,0.979452159347469
0.273739740874184,-0.000463985341896051,0.565537695920212,0.979949776404595
0.276435554987662,-0.000478966901345781,0.56493122673915,0.979716462893479
0.276437077718827,-0.000479911314123763,0.56493122673915,0.97902132548656
0.276439033398316,-0.000479457178192632,0.56493122673915,0.978590754810659
0.276440660833251,-0.00047990768406388,0.56493122673915,0.976150306011789
0.276437773273641,-0.000479708109416858,0.56493122673915,0.975390293499974
0.276435502123719,-0.000480303509502236,0.56493122673915,0.975629002303789
0.276435044668057,-0.000478332712367115,0.56493122673915,0.974511058178756
0.273737343585723,-0.000464690984112631,0.565537695920212,0.973389890037354
0.273728589654567,-0.000463060057390052,0.565537695920212,0.97315986633886
0.276428834669206,-0.000479569823311747,0.56493122673915,0.971626089898472
0.273731511836701,-0.000464941350944475,0.565537695920212,0.973363834721392
0.276428736761871,-0.000480138238093257,0.56493122673915,0.974091080699497
0.273739286066681,-0.000463933113031774,0.565537695920212,0.975136056780586
0.273734212638441,-0.000466254336810717,0.565537695920212,0.975605249856662
0.273733336817901,-0.000463716158072578,0.565537695920212,0.974613437147537
0.276426382757871,-0.000480764116793649,0.56493122673915,0.974579881058798
0.276428614353573,-0.000479728218952094,0.56493122673915,0.973322843656128
0.273729074889323,-0.000464408893460232,0.565537695920212,0.973183289804725
0.273727770944513,-0.000465952766845893,0.565537695920212,0.973406404896715
0.273725386168557,-0.000465637981856198,0.565537695920212,0.973292906361273
0.273726656707722,-0.00046668275340911,0.565537695920212,0.973823421544615
0.276428376809676,-0.000478897481849214,0.56493122673915,0.973800261263759
0.27642834085185,-0.000479656236787025,0.56493122673915,0.973009653494564
0.276429408113672,-0.000481393206392334,0.56493122673915,0.973349885915878
0.273740833292013,-0.000464796242777575,0.565537695920212,0.972230823254553
0.27642909411944,-0.000481953844527066,0.56493122673915,0.972458346695455
